State,County,Year,Month,tmax,tmin,prcp_monttl
California,Butte,1987,3,30.64,,
California,Calaveras,1987,4,,,7.23
California,Calaveras,1987,11,,-3.18,
California,Calaveras,1987,6,18.11,,
California,Calaveras,1987,9,36.95,,
California,Calaveras,1987,8,37.79,,
California,Calaveras,1987,12,,,3.11
California,Calaveras,1987,10,,,19.68
California,Calaveras,1987,3,,-3.56,
California,Calaveras,1987,2,,,10.23
California,Calaveras,1987,7,35.84,,
California,Calaveras,1987,5,,10.0,
California,Calaveras,1987,1,30.34,,
California,Colusa,1987,11,,,13.64
California,Colusa,1987,5,,-0.38,
California,Colusa,1987,2,15.06,,
California,Colusa,1987,9,,,18.54
California,Colusa,1987,8,,,18.9
California,Colusa,1987,1,,,16.67
California,Colusa,1987,10,,-1.21,
California,Colusa,1987,6,,,5.93
California,Colusa,1987,7,,-4.76,
California,Colusa,1987,12,10.18,,
California,Colusa,1987,3,19.19,,
California,Colusa,1987,4,,,0.42
California,Contra Costa,1987,5,,,8.65
California,Contra Costa,1987,9,,,2.25
California,Contra Costa,1987,12,,-2.22,
California,Contra Costa,1987,2,,,11.55
California,Contra Costa,1987,10,,,9.73
California,Contra Costa,1987,3,13.05,,
California,Contra Costa,1987,11,,15.39,
California,Contra Costa,1987,4,35.6,,
California,Contra Costa,1987,8,39.45,,
California,Contra Costa,1987,1,,4.38,
California,Contra Costa,1987,6,,,4.63
California,Contra Costa,1987,7,27.03,,
California,Del Norte,1987,6,43.81,,
California,Del Norte,1987,1,,,19.94
California,Del Norte,1987,4,,11.16,
California,Del Norte,1987,8,,,10.55
California,Del Norte,1987,2,,13.13,
California,Del Norte,1987,11,28.66,,
California,Del Norte,1987,10,14.43,,
California,Del Norte,1987,9,,6.59,
California,Del Norte,1987,5,33.12,,
California,Del Norte,1987,7,41.82,,
California,Del Norte,1987,12,,24.64,
California,Del Norte,1987,3,,,9.34
California,El Dorado,1987,10,,,3.46
California,El Dorado,1987,7,,,3.29
California,El Dorado,1987,12,,,18.75
California,El Dorado,1987,4,,,17.65
California,El Dorado,1987,11,,-2.21,
California,El Dorado,1987,6,,,4.87
California,El Dorado,1987,3,,14.39,
California,El Dorado,1987,9,,,1.61
California,El Dorado,1987,5,,14.6,
California,El Dorado,1987,8,38.04,,
California,El Dorado,1987,1,32.17,,
California,El Dorado,1987,2,,,18.92
California,Fresno,1987,1,,7.45,
California,Fresno,1987,12,,10.83,
California,Fresno,1987,11,27.41,,
California,Fresno,1987,7,,,3.31
California,Fresno,1987,4,,15.91,
California,Fresno,1987,3,,7.66,
California,Fresno,1987,2,,,9.16
California,Fresno,1987,8,37.31,,
California,Fresno,1987,10,,-4.69,
California,Fresno,1987,9,10.73,,
California,Fresno,1987,6,,,5.88
California,Fresno,1987,5,,15.4,
California,Glenn,1987,12,34.91,,
California,Glenn,1987,10,,4.99,
California,Glenn,1987,3,11.68,,
California,Glenn,1987,11,,,15.0
California,Glenn,1987,9,15.81,,
California,Glenn,1987,7,21.5,,
California,Glenn,1987,8,31.95,,
California,Glenn,1987,4,31.13,,
California,Glenn,1987,5,,-4.06,
California,Glenn,1987,6,44.88,,
California,Glenn,1987,1,,19.19,
California,Glenn,1987,2,27.3,,
California,Humboldt,1987,5,,7.16,
California,Humboldt,1987,4,,,15.34
California,Humboldt,1987,7,,,6.61
California,Humboldt,1987,10,12.18,,
California,Humboldt,1987,1,,,14.18
California,Humboldt,1987,12,,6.16,
California,Humboldt,1987,11,25.65,,
California,Humboldt,1987,3,,20.71,
California,Humboldt,1987,6,17.68,,
California,Humboldt,1987,8,43.44,,
California,Humboldt,1987,2,,12.73,
California,Humboldt,1987,9,26.16,,
California,Imperial,1987,11,,6.2,
California,Imperial,1987,8,,,10.81
California,Imperial,1987,4,,7.5,
California,Imperial,1987,10,,-3.73,
California,Imperial,1987,6,,,16.16
California,Imperial,1987,5,14.35,,
California,Imperial,1987,1,,,19.14
California,Imperial,1987,12,,-2.86,
California,Imperial,1987,3,37.92,,
California,Imperial,1987,9,15.61,,
California,Imperial,1987,7,,,19.94
California,Imperial,1987,2,31.7,,
California,Inyo,1987,4,,,11.88
California,Inyo,1987,8,,-1.25,
California,Inyo,1987,6,36.18,,
California,Inyo,1987,1,20.35,,
California,Inyo,1987,11,26.5,,
California,Inyo,1987,9,19.83,,
California,Inyo,1987,10,43.85,,
California,Inyo,1987,5,,,7.4
California,Inyo,1987,3,29.49,,
California,Inyo,1987,12,,5.72,
California,Inyo,1987,2,,,8.8
California,Inyo,1987,7,42.36,,
California,Kern,1987,11,15.19,,
California,Kern,1987,3,,,1.22
California,Kern,1987,7,37.36,,
California,Kern,1987,1,,,13.5
California,Kern,1987,4,,,3.5
California,Kern,1987,6,24.7,,
California,Kern,1987,12,,,2.42
California,Kern,1987,2,,,18.28
California,Kern,1987,10,,,17.1
California,Kern,1987,5,,9.41,
California,Kern,1987,8,14.11,,
California,Kern,1987,9,11.49,,
California,Kings,1987,6,,0.51,
California,Kings,1987,12,,0.96,
California,Kings,1987,4,,,2.92
California,Kings,1987,9,,12.84,
California,Kings,1987,1,,21.59,
California,Kings,1987,2,,,8.23
California,Kings,1987,7,,22.11,
California,Kings,1987,5,,,8.03
California,Kings,1987,3,10.1,,
California,Kings,1987,8,,,5.6
California,Kings,1987,11,,19.83,
California,Kings,1987,10,,,4.96
California,Lake,1987,2,,,7.42
California,Lake,1987,6,,,2.39
California,Lake,1987,3,14.84,,
California,Lake,1987,5,,,16.08
California,Lake,1987,4,,,1.68
California,Lake,1987,12,,,1.77
California,Lake,1987,8,,,18.72
California,Lake,1987,11,,6.78,
California,Lake,1987,7,,,12.87
California,Lake,1987,10,,,11.92
California,Lake,1987,1,10.48,,
California,Lake,1987,9,,,13.54
California,Lassen,1987,5,,,14.03
California,Lassen,1987,1,,,3.86
California,Lassen,1987,8,23.76,,
California,Lassen,1987,3,10.0,,
California,Lassen,1987,4,,19.64,
California,Lassen,1987,6,,2.65,
California,Lassen,1987,9,25.19,,
California,Lassen,1987,12,22.82,,
California,Lassen,1987,11,,1.79,
California,Lassen,1987,10,,,5.84
California,Lassen,1987,2,36.21,,
California,Lassen,1987,7,,,0.1
California,Los Angeles,1987,5,,24.9,
California,Los Angeles,1987,4,,,3.38
California,Los Angeles,1987,8,,,11.08
California,Los Angeles,1987,6,10.27,,
California,Los Angeles,1987,9,14.45,,
California,Los Angeles,1987,10,,22.35,
California,Los Angeles,1987,1,,,1.32
California,Los Angeles,1987,2,37.31,,
California,Los Angeles,1987,12,,18.54,
California,Los Angeles,1987,3,42.76,,
California,Los Angeles,1987,11,,,7.75
California,Los Angeles,1987,7,,15.14,
California,Madera,1987,8,,-3.48,
California,Madera,1987,5,38.36,,
California,Madera,1987,2,,16.1,
California,Madera,1987,6,,,3.27
California,Madera,1987,3,,,6.52
California,Madera,1987,9,36.57,,
California,Madera,1987,11,,,15.23
California,Madera,1987,1,,17.86,
California,Madera,1987,10,,,6.28
California,Madera,1987,7,28.33,,
California,Madera,1987,12,,,1.85
California,Madera,1987,4,30.98,,
California,Marin,1987,12,,4.66,
California,Marin,1987,1,,,8.95
California,Marin,1987,5,39.28,,
California,Marin,1987,4,22.81,,
California,Marin,1987,2,12.41,,
California,Marin,1987,7,,,13.89
California,Marin,1987,9,,,6.31
California,Marin,1987,8,,,2.73
California,Marin,1987,3,,0.68,
California,Marin,1987,10,13.09,,
California,Marin,1987,11,,,11.14
California,Marin,1987,6,,21.61,
California,Mariposa,1987,4,,19.06,
California,Mariposa,1987,3,,,15.52
California,Mariposa,1987,8,20.36,,
California,Mariposa,1987,2,,,1.41
California,Mariposa,1987,6,14.5,,
California,Mariposa,1987,7,21.12,,
California,Mariposa,1987,12,,21.02,
California,Mariposa,1987,5,,19.44,
California,Mariposa,1987,1,,8.8,
California,Mariposa,1987,10,,,4.28
California,Mariposa,1987,11,,23.44,
California,Mariposa,1987,9,,9.15,
California,Mendocino,1987,12,,,5.46
California,Mendocino,1987,9,43.24,,
California,Mendocino,1987,3,,23.0,
California,Mendocino,1987,5,,10.6,
California,Mendocino,1987,8,,14.88,
California,Mendocino,1987,4,42.85,,
California,Mendocino,1987,1,14.27,,
California,Mendocino,1987,10,21.51,,
California,Mendocino,1987,11,19.01,,
California,Mendocino,1987,6,35.69,,
California,Mendocino,1987,2,,12.35,
California,Mendocino,1987,7,,8.73,
California,Merced,1987,7,,,8.08
California,Merced,1987,9,,,3.1
California,Merced,1987,1,,3.5,
California,Merced,1987,6,,,9.73
California,Merced,1987,2,,10.9,
California,Merced,1987,5,29.14,,
California,Merced,1987,3,,,1.0
California,Merced,1987,10,,24.51,
California,Merced,1987,12,,-0.98,
California,Merced,1987,11,41.83,,
California,Merced,1987,4,,5.22,
California,Merced,1987,8,,19.65,
California,Modoc,1987,6,42.72,,
California,Modoc,1987,2,25.77,,
California,Modoc,1987,10,,18.18,
California,Modoc,1987,4,33.8,,
California,Modoc,1987,8,,17.43,
California,Modoc,1987,5,22.47,,
California,Modoc,1987,11,30.41,,
California,Modoc,1987,7,33.14,,
California,Modoc,1987,9,,-4.51,
California,Modoc,1987,1,,,16.35
California,Modoc,1987,12,44.91,,
California,Modoc,1987,3,,8.1,
California,Mono,1987,3,17.6,,
California,Mono,1987,6,37.54,,
California,Mono,1987,8,,,17.28
California,Mono,1987,9,,,17.43
California,Mono,1987,1,,,17.13
California,Mono,1987,5,40.78,,
California,Mono,1987,2,,,0.97
California,Mono,1987,7,,7.69,
California,Mono,1987,12,,17.91,
California,Mono,1987,4,38.14,,
California,Mono,1987,10,,4.99,
California,Mono,1987,11,40.14,,
California,Monterey,1987,3,,21.73,
California,Monterey,1987,5,23.17,,
California,Monterey,1987,11,,,1.79
California,Monterey,1987,10,37.29,,
California,Monterey,1987,8,17.06,,
California,Monterey,1987,7,,,5.61
California,Monterey,1987,1,,,10.92
California,Monterey,1987,2,12.92,,
California,Monterey,1987,4,21.03,,
California,Monterey,1987,12,,12.68,
California,Monterey,1987,6,11.58,,
California,Monterey,1987,9,,-0.64,
California,Napa,1987,12,,-1.91,
California,Napa,1987,2,,,1.6
California,Napa,1987,11,11.62,,
California,Napa,1987,9,,,2.49
California,Napa,1987,5,,-4.74,
California,Napa,1987,4,,-1.46,
California,Napa,1987,10,,3.02,
California,Napa,1987,7,,,15.19
California,Napa,1987,6,10.78,,
California,Napa,1987,3,25.02,,
California,Napa,1987,1,,8.09,
California,Napa,1987,8,,,15.94
California,Nevada,1987,9,,,19.73
California,Nevada,1987,8,,11.21,
California,Nevada,1987,6,,,15.53
California,Nevada,1987,11,,,10.16
California,Nevada,1987,2,,14.92,
California,Nevada,1987,3,,,14.77
California,Nevada,1987,7,19.8,,
California,Nevada,1987,5,,,6.82
California,Nevada,1987,12,,,9.22
California,Nevada,1987,1,,,16.67
California,Nevada,1987,4,,,19.58
California,Nevada,1987,10,,18.54,
California,Orange,1987,5,,,19.66
California,Orange,1987,4,,,14.01
California,Orange,1987,1,,10.39,
California,Orange,1987,3,,2.26,
California,Orange,1987,11,,1.78,
California,Orange,1987,8,,,11.52
California,Orange,1987,7,22.27,,
California,Orange,1987,10,,,14.38
California,Orange,1987,6,,21.83,
California,Orange,1987,2,25.74,,
California,Orange,1987,9,,,17.76
California,Orange,1987,12,,0.43,
California,Placer,1987,4,27.81,,
California,Placer,1987,1,,24.16,
California,Placer,1987,5,,17.36,
California,Placer,1987,11,,20.76,
California,Placer,1987,12,,6.78,
California,Placer,1987,10,,,7.14
California,Placer,1987,3,,16.28,
California,Placer,1987,7,37.23,,
California,Placer,1987,2,,,2.88
California,Placer,1987,9,,,16.36
California,Placer,1987,8,,16.23,
California,Placer,1987,6,,,4.88
California,Plumas,1987,1,,,2.78
California,Plumas,1987,8,44.07,,
California,Plumas,1987,3,,,4.14
California,Plumas,1987,7,,,7.62
California,Plumas,1987,4,,,11.22
California,Plumas,1987,6,,24.27,
California,Plumas,1987,9,,3.2,
California,Plumas,1987,12,,19.01,
California,Plumas,1987,5,41.15,,
California,Plumas,1987,11,,,6.77
California,Plumas,1987,10,,,9.42
California,Plumas,1987,2,,,2.3
California,Riverside,1987,6,28.74,,
California,Riverside,1987,2,,,9.73
California,Riverside,1987,9,,,14.17
California,Riverside,1987,4,,,1.93
California,Riverside,1987,7,,,19.68
California,Riverside,1987,1,16.79,,
California,Riverside,1987,5,44.88,,
California,Riverside,1987,8,,,10.01
California,Riverside,1987,10,42.42,,
California,Riverside,1987,3,35.36,,
California,Riverside,1987,11,,11.94,
California,Riverside,1987,12,,24.01,
California,Sacramento,1987,6,,11.57,
California,Sacramento,1987,3,,4.04,
California,Sacramento,1987,10,,11.29,
California,Sacramento,1987,8,,,6.2
California,Sacramento,1987,2,,,0.16
California,Sacramento,1987,7,,6.59,
California,Sacramento,1987,5,44.53,,
California,Sacramento,1987,12,29.61,,
California,Sacramento,1987,4,,,14.61
California,Sacramento,1987,11,,17.77,
California,Sacramento,1987,9,44.49,,
California,Sacramento,1987,1,16.11,,
California,San Benito,1987,7,,,10.2
California,San Benito,1987,9,25.6,,
California,San Benito,1987,2,,-0.63,
California,San Benito,1987,5,43.11,,
California,San Benito,1987,1,19.84,,
California,San Benito,1987,3,41.64,,
California,San Benito,1987,4,,,17.11
California,San Benito,1987,11,,21.19,
California,San Benito,1987,10,,,17.35
California,San Benito,1987,6,,,7.82
California,San Benito,1987,8,,,2.95
California,San Benito,1987,12,,,15.82
California,San Bernardino,1987,5,42.62,,
California,San Bernardino,1987,1,35.69,,
California,San Bernardino,1987,10,,18.45,
California,San Bernardino,1987,3,,,7.75
California,San Bernardino,1987,12,18.3,,
California,San Bernardino,1987,6,,,14.06
California,San Bernardino,1987,11,16.51,,
California,San Bernardino,1987,4,44.27,,
California,San Bernardino,1987,9,,14.92,
California,San Bernardino,1987,7,34.28,,
California,San Bernardino,1987,8,39.24,,
California,San Bernardino,1987,2,38.92,,
California,San Diego,1987,3,,,11.2
California,San Diego,1987,1,,,0.57
California,San Diego,1987,5,,17.32,
California,San Diego,1987,6,26.27,,
California,San Diego,1987,4,42.38,,
California,San Diego,1987,11,34.48,,
California,San Diego,1987,8,21.77,,
California,San Diego,1987,7,,18.77,
California,San Diego,1987,2,43.91,,
California,San Diego,1987,10,,-1.64,
California,San Diego,1987,9,23.65,,
California,San Diego,1987,12,17.83,,
California,San Francisco,1987,4,19.31,,
California,San Francisco,1987,5,,,7.87
California,San Francisco,1987,2,42.06,,
California,San Francisco,1987,7,,,3.53
California,San Francisco,1987,6,36.15,,
California,San Francisco,1987,11,,,15.95
California,San Francisco,1987,12,13.78,,
California,San Francisco,1987,1,25.31,,
California,San Francisco,1987,8,28.03,,
California,San Francisco,1987,3,,,18.54
California,San Francisco,1987,9,39.05,,
California,San Francisco,1987,10,23.77,,
California,San Joaquin,1987,8,,-4.27,
California,San Joaquin,1987,5,,,12.06
California,San Joaquin,1987,1,,,12.74
California,San Joaquin,1987,3,,,10.76
California,San Joaquin,1987,12,10.16,,
California,San Joaquin,1987,4,42.49,,
California,San Joaquin,1987,6,22.84,,
California,San Joaquin,1987,9,23.82,,
California,San Joaquin,1987,11,,19.14,
California,San Joaquin,1987,10,10.36,,
California,San Joaquin,1987,7,,,3.6
California,San Joaquin,1987,2,,1.93,
California,San Luis Obispo,1987,1,,22.61,
California,San Luis Obispo,1987,8,,,11.11
California,San Luis Obispo,1987,5,,,8.38
California,San Luis Obispo,1987,10,,-0.82,
California,San Luis Obispo,1987,2,,,17.26
California,San Luis Obispo,1987,7,11.18,,
California,San Luis Obispo,1987,6,,5.48,
California,San Luis Obispo,1987,9,,15.25,
California,San Luis Obispo,1987,4,28.02,,
California,San Luis Obispo,1987,11,,,14.1
California,San Luis Obispo,1987,12,43.96,,
California,San Luis Obispo,1987,3,,,13.33
California,San Mateo,1987,5,,3.68,
California,San Mateo,1987,4,,18.16,
California,San Mateo,1987,6,,,17.65
California,San Mateo,1987,9,,,12.09
California,San Mateo,1987,2,,,15.13
California,San Mateo,1987,1,,,11.89
California,San Mateo,1987,3,31.96,,
California,San Mateo,1987,12,34.46,,
California,San Mateo,1987,10,,22.49,
California,San Mateo,1987,11,20.81,,
California,San Mateo,1987,8,29.62,,
California,San Mateo,1987,7,,,9.23
California,Santa Barbara,1987,5,29.15,,
California,Santa Barbara,1987,3,34.82,,
California,Santa Barbara,1987,10,,,13.63
California,Santa Barbara,1987,4,,21.01,
California,Santa Barbara,1987,7,,14.37,
California,Santa Barbara,1987,1,,,15.7
California,Santa Barbara,1987,11,,1.51,
California,Santa Barbara,1987,9,,17.74,
California,Santa Barbara,1987,12,,,7.65
California,Santa Barbara,1987,2,,,16.54
California,Santa Barbara,1987,6,16.48,,
California,Santa Barbara,1987,8,,11.97,
California,Santa Clara,1987,7,,,8.16
California,Santa Clara,1987,9,27.32,,
California,Santa Clara,1987,8,,16.94,
California,Santa Clara,1987,11,,-4.98,
California,Santa Clara,1987,1,,,19.76
California,Santa Clara,1987,6,31.88,,
California,Santa Clara,1987,2,,,6.01
California,Santa Clara,1987,12,40.97,,
California,Santa Clara,1987,3,24.07,,
California,Santa Clara,1987,5,35.42,,
California,Santa Clara,1987,10,21.19,,
California,Santa Clara,1987,4,,,4.44
California,Santa Cruz,1987,3,,-3.24,
California,Santa Cruz,1987,1,,,4.67
California,Santa Cruz,1987,10,,23.95,
California,Santa Cruz,1987,4,36.01,,
California,Santa Cruz,1987,8,26.47,,
California,Santa Cruz,1987,7,15.23,,
California,Santa Cruz,1987,11,,-2.38,
California,Santa Cruz,1987,2,,,10.03
California,Santa Cruz,1987,12,,-3.54,
California,Santa Cruz,1987,6,33.83,,
California,Santa Cruz,1987,5,18.79,,
California,Santa Cruz,1987,9,,,6.94
California,Shasta,1987,8,,16.25,
California,Shasta,1987,1,19.1,,
California,Shasta,1987,5,,17.3,
California,Shasta,1987,3,,,7.43
California,Shasta,1987,10,34.06,,
California,Shasta,1987,4,,14.03,
California,Shasta,1987,12,22.4,,
California,Shasta,1987,7,22.22,,
California,Shasta,1987,11,,19.76,
California,Shasta,1987,2,,,2.86
California,Shasta,1987,6,,17.23,
California,Shasta,1987,9,,,10.97
California,Sierra,1987,10,11.65,,
California,Sierra,1987,9,,6.54,
California,Sierra,1987,6,,7.36,
California,Sierra,1987,8,,18.9,
California,Sierra,1987,2,16.14,,
California,Sierra,1987,11,,,17.69
California,Sierra,1987,4,,-4.92,
California,Sierra,1987,1,,,14.99
California,Sierra,1987,7,,,19.0
California,Sierra,1987,3,30.7,,
California,Sierra,1987,5,26.85,,
California,Sierra,1987,12,,4.04,
California,Siskiyou,1987,6,,,10.25
California,Siskiyou,1987,10,,,2.05
California,Siskiyou,1987,2,22.3,,
California,Siskiyou,1987,12,,11.37,
California,Siskiyou,1987,3,,-1.94,
California,Siskiyou,1987,1,,13.89,
California,Siskiyou,1987,5,44.41,,
California,Siskiyou,1987,9,,,14.76
California,Siskiyou,1987,8,,17.14,
California,Siskiyou,1987,7,,,11.61
California,Siskiyou,1987,11,44.96,,
California,Siskiyou,1987,4,,,17.65
California,Solano,1987,1,,,0.11
California,Solano,1987,4,41.37,,
California,Solano,1987,9,,,4.0
California,Solano,1987,3,,,2.5
California,Solano,1987,12,,,14.8
California,Solano,1987,8,,5.9,
California,Solano,1987,11,,,0.01
California,Solano,1987,2,18.57,,
California,Solano,1987,6,,,0.56
California,Solano,1987,10,,12.86,
California,Solano,1987,7,,,14.8
California,Solano,1987,5,42.49,,
California,Sonoma,1987,4,,-1.51,
California,Sonoma,1987,12,,,4.31
California,Sonoma,1987,6,38.52,,
California,Sonoma,1987,1,18.52,,
California,Sonoma,1987,10,33.74,,
California,Sonoma,1987,2,,,9.22
California,Sonoma,1987,8,,7.43,
California,Sonoma,1987,5,33.67,,
California,Sonoma,1987,11,,,19.92
California,Sonoma,1987,7,,,4.11
California,Sonoma,1987,3,,,3.69
California,Sonoma,1987,9,,,2.48
California,Stanislaus,1987,2,,,12.12
California,Stanislaus,1987,11,,,5.4
California,Stanislaus,1987,12,,4.83,
California,Stanislaus,1987,9,,,11.81
California,Stanislaus,1987,10,,21.49,
California,Stanislaus,1987,4,11.87,,
California,Stanislaus,1987,1,15.86,,
California,Stanislaus,1987,8,,22.14,
